"232","/dbw_joy/ackermann_cmd","2017-04-07 23:57:07","2017-04-07 23:59:31","0.0745639"
"233","/trajectory_follow/ackermann_cmd","2017-04-10 18:07:27","2017-04-10 18:08:26","0.058873"
"234","/dbw_joy/ackermann_cmd","2017-04-10 18:08:26","2017-04-10 18:08:32","0.0084349"
"235","/trajectory_follow/ackermann_cmd","2017-04-10 18:08:32","2017-04-10 18:10:12","0.0600492"
"236","/dbw_joy/ackermann_cmd","2017-04-10 18:10:12","2017-04-10 18:15:58","0.167324"
"237","/trajectory_follow/ackermann_cmd","2017-04-10 18:15:58","2017-04-10 18:22:17","0.262368"
"238","/trajectory_follow/ackermann_cmd","2017-04-10 18:22:17","2017-04-10 18:24:18","0.0904316"
"239","/dbw_joy/ackermann_cmd","2017-04-10 18:24:18","2017-04-10 18:24:19","0.000107475"
"240","/trajectory_follow/ackermann_cmd","2017-04-10 18:24:19","2017-04-10 18:24:54","0.000292953"
"241","/trajectory_follow/ackermann_cmd","2017-04-10 18:24:54","2017-04-10 18:24:55","0"
"242","/dbw_joy/ackermann_cmd","2017-04-10 18:24:55","2017-04-10 18:24:58","0.000469537"
"243","/trajectory_follow/ackermann_cmd","2017-04-10 18:24:58","2017-04-10 18:25:28","0.00932824"
"244","/dbw_joy/ackermann_cmd","2017-04-10 18:25:28","2017-04-10 18:26:08","0.0134321"
"245","/dbw_joy/ackermann_cmd","2017-04-10 18:28:40","2017-04-10 18:29:08","0.00620079"
"246","/trajectory_follow/ackermann_cmd","2017-04-10 18:29:08","2017-04-10 18:38:58","0.0191913"
"247","/trajectory_follow/ackermann_cmd","2017-04-10 18:26:08","2017-04-10 18:28:40","0.143342"
"248","/dbw_joy/ackermann_cmd","2017-04-10 18:38:58","2017-04-10 18:39:27","0.000425327"
"249","/trajectory_follow/ackermann_cmd","2017-04-10 18:39:27","2017-04-10 18:40:16","0.027098"
"250","/dbw_joy/ackermann_cmd","2017-04-10 18:40:16","2017-04-10 18:40:23","0.000927895"
"251","/trajectory_follow/ackermann_cmd","2017-04-10 18:40:23","2017-04-10 18:40:50","0.00770341"
"252","/dbw_joy/ackermann_cmd","2017-04-10 18:40:50","2017-04-10 18:41:34","0.0231791"
"253","/dbw_joy/ackermann_cmd","2017-04-10 19:31:20","2017-04-10 19:43:37","0.0125035"
"254","/trajectory_follow/ackermann_cmd","2017-04-10 19:43:37","2017-04-10 19:43:50","0.00495402"
"255","/dbw_joy/ackermann_cmd","2017-04-10 19:43:50","2017-04-10 19:45:23","0.00115326"
"256","/dbw_joy/ackermann_cmd","2017-04-10 19:45:23","2017-04-10 19:45:46","0.0314402"
"257","None","2017-04-10 19:45:46","2017-04-10 19:49:16","0"
"258","/dbw_joy/ackermann_cmd","2017-04-10 19:49:16","2017-04-10 19:49:34","0.0000185477"
"259","/trajectory_follow/ackermann_cmd","2017-04-10 19:49:34","2017-04-10 20:02:13","0.186036"
"260","/dbw_joy/ackermann_cmd","2017-04-10 20:02:13","2017-04-10 20:06:46","0.171086"
"261","None","2017-04-10 20:06:46","2017-04-10 21:09:54","0"
"262","/trajectory_follow/ackermann_cmd","2017-04-10 21:09:54","2017-04-10 21:17:13","0.0149662"
"263","None","2017-04-07 23:59:31","2017-04-10 17:54:29","0"
"264","/trajectory_follow/ackermann_cmd","2017-04-10 17:54:29","2017-04-10 17:56:17","0.00407364"
"265","/dbw_joy/ackermann_cmd","2017-04-10 17:56:17","2017-04-10 17:56:59","0.0134115"
"266","/trajectory_follow/ackermann_cmd","2017-04-10 17:56:59","2017-04-10 17:57:06","0.00122466"
"267","/dbw_joy/ackermann_cmd","2017-04-10 17:57:06","2017-04-10 17:57:23","0.00098303"
"268","/trajectory_follow/ackermann_cmd","2017-04-10 17:57:23","2017-04-10 17:58:49","0.0993699"
"269","/dbw_joy/ackermann_cmd","2017-04-10 17:58:49","2017-04-10 17:58:54","0.00525434"
"270","/trajectory_follow/ackermann_cmd","2017-04-10 17:58:54","2017-04-10 18:03:56","0.14896"
"271","/dbw_joy/ackermann_cmd","2017-04-10 18:03:56","2017-04-10 18:04:11","0.0211381"
"272","/trajectory_follow/ackermann_cmd","2017-04-10 18:04:11","2017-04-10 18:07:27","0.129418"
"273","/trajectory_follow/ackermann_cmd","2017-04-10 18:41:34","2017-04-10 18:41:44","0.0084631"
"274","/dbw_joy/ackermann_cmd","2017-04-10 18:41:44","2017-04-10 18:42:04","0.0129987"
"275","/trajectory_follow/ackermann_cmd","2017-04-10 18:42:04","2017-04-10 18:44:28","0.127072"
"276","/dbw_joy/ackermann_cmd","2017-04-10 18:44:28","2017-04-10 18:44:45","0.0163934"
"277","/trajectory_follow/ackermann_cmd","2017-04-10 18:44:45","2017-04-10 18:44:56","0.00485747"
"278","/dbw_joy/ackermann_cmd","2017-04-10 18:44:56","2017-04-10 18:48:45","0.00634866"
"279","/trajectory_follow/ackermann_cmd","2017-04-10 18:48:45","2017-04-10 18:49:57","0.0452153"
"280","/dbw_joy/ackermann_cmd","2017-04-10 18:49:57","2017-04-10 18:50:12","0.0194436"
"281","/trajectory_follow/ackermann_cmd","2017-04-10 18:50:12","2017-04-10 18:56:38","0.0515106"
"282","/trajectory_follow/ackermann_cmd","2017-04-10 18:56:38","2017-04-10 18:59:13","0.0064414"
"283","/dbw_joy/ackermann_cmd","2017-04-10 21:17:13","2017-04-10 21:18:10","0.00743612"
"284","/trajectory_follow/ackermann_cmd","2017-04-10 21:18:10","2017-04-10 21:19:42","0.0836983"
"285","/dbw_joy/ackermann_cmd","2017-04-10 21:19:42","2017-04-10 21:19:56","0.0181958"
"286","/trajectory_follow/ackermann_cmd","2017-04-10 21:19:56","2017-04-10 21:20:26","0.0337487"
"287","/dbw_joy/ackermann_cmd","2017-04-10 21:20:26","2017-04-10 21:20:44","0.0225185"
"288","/trajectory_follow/ackermann_cmd","2017-04-10 21:20:44","2017-04-10 21:39:07","0.344074"
"289","/dbw_joy/ackermann_cmd","2017-04-10 21:39:07","2017-04-10 21:39:34","0.00702324"
"290","/trajectory_follow/ackermann_cmd","2017-04-10 21:39:34","2017-04-10 21:40:56","0.0976175"
"291","/dbw_joy/ackermann_cmd","2017-04-10 21:40:56","2017-04-10 21:42:23","0.0298753"
"292","/trajectory_follow/ackermann_cmd","2017-04-10 21:42:23","2017-04-10 21:42:46","0.0173475"
"293","/trajectory_follow/ackermann_cmd","2017-04-10 18:59:13","2017-04-10 19:00:08","0.000737082"
"294","/trajectory_follow/ackermann_cmd","2017-04-10 19:00:08","2017-04-10 19:02:03","0.00735481"
"295","/trajectory_follow/ackermann_cmd","2017-04-10 19:02:03","2017-04-10 19:02:41","0.00274557"
